DADAYIDF,EXT4_HMEnd,99,時間外時間帯５終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT4_RZ,100,時間外時間帯５事由コード,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,24,0,0,0,0,0,0
DADAYIDF,EXTCAL0_HMStart,101,時間外実績時間帯１開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL0_HMEnd,102,時間外実績時間帯１終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL1_HMStart,103,時間外実績時間帯２開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL1_HMEnd,104,時間外実績時間帯２終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL2_HMStart,105,時間外実績時間帯３開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL2_HMEnd,106,時間外実績時間帯３終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL3_HMStart,107,時間外実績時間帯４開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL3_HMEnd,108,時間外実績時間帯４終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL4_HMStart,109,時間外実績時間帯５開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,EXTCAL4_HMEnd,110,時間外実績時間帯５終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,26,0,0,0,0,0,0
DADAYIDF,FreeFlag0,111,予備１,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag1,112,予備２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag2,113,予備３,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag3,114,予備４,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag4,115,予備５,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag5,116,予備６,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag6,117,予備７,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag7,118,予備８,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag8,119,予備９,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,6,0,0,0,0,0,0
DADAYIDF,FreeFlag9,120,予備１０,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,8,0,0,0,0,0,0
DADAYIDF,UpdCount,121,シーケンシャルナンバー,20,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
